funcid,dim,milestone,error
26,50,1,9.205498e+03
26,50,2,8.139745e+03
26,50,3,8.059285e+03
26,50,5,8.039007e+03
26,50,10,8.021544e+03
26,50,20,8.021544e+03
26,50,30,8.021544e+03
26,50,40,8.021544e+03
26,50,50,8.021544e+03
26,50,60,8.021544e+03
26,50,70,8.021544e+03
26,50,80,8.021544e+03
26,50,90,8.021544e+03
26,50,100,8.021544e+03
26,50,1,1.021098e+04
26,50,2,9.136479e+03
26,50,3,9.089004e+03
26,50,5,9.078119e+03
26,50,10,9.073586e+03
26,50,20,9.073586e+03
26,50,30,9.073586e+03
26,50,40,9.073586e+03
26,50,50,9.073586e+03
26,50,60,9.073586e+03
26,50,70,9.073586e+03
26,50,80,9.073586e+03
26,50,90,9.073586e+03
26,50,100,9.073586e+03
26,50,1,9.747234e+03
26,50,2,8.972562e+03
26,50,3,8.922787e+03
26,50,5,8.906237e+03
26,50,10,8.891296e+03
26,50,20,8.890663e+03
26,50,30,8.890663e+03
26,50,40,8.890663e+03
26,50,50,8.890663e+03
26,50,60,8.890663e+03
26,50,70,8.890663e+03
26,50,80,8.890663e+03
26,50,90,8.890663e+03
26,50,100,8.890663e+03
26,50,1,9.735155e+03
26,50,2,9.017951e+03
26,50,3,8.922949e+03
26,50,5,8.868553e+03
26,50,10,8.824291e+03
26,50,20,8.823031e+03
26,50,30,8.823031e+03
26,50,40,8.823031e+03
26,50,50,8.823031e+03
26,50,60,8.823031e+03
26,50,70,8.823031e+03
26,50,80,8.823031e+03
26,50,90,8.823031e+03
26,50,100,8.823031e+03
26,50,1,1.208278e+04
26,50,2,1.142506e+04
26,50,3,1.136053e+04
26,50,5,1.134293e+04
26,50,10,1.132749e+04
26,50,20,1.132736e+04
26,50,30,1.132736e+04
26,50,40,1.132736e+04
26,50,50,1.132736e+04
26,50,60,1.132736e+04
26,50,70,1.132736e+04
26,50,80,1.132736e+04
26,50,90,1.132736e+04
26,50,100,1.132736e+04
