funcid,dim,milestone,error
28,50,1,8.237871e+03
28,50,2,8.237871e+03
28,50,3,8.237871e+03
28,50,5,8.237871e+03
28,50,10,8.237871e+03
28,50,20,8.237871e+03
28,50,30,8.237871e+03
28,50,40,8.237871e+03
28,50,50,8.237871e+03
28,50,60,8.237871e+03
28,50,70,8.237871e+03
28,50,80,8.237871e+03
28,50,90,8.237871e+03
28,50,100,8.237871e+03
28,50,1,8.911941e+03
28,50,2,8.911941e+03
28,50,3,8.911941e+03
28,50,5,8.911941e+03
28,50,10,8.911941e+03
28,50,20,8.911941e+03
28,50,30,8.911941e+03
28,50,40,8.911941e+03
28,50,50,8.911941e+03
28,50,60,8.911941e+03
28,50,70,8.911941e+03
28,50,80,8.911941e+03
28,50,90,8.911941e+03
28,50,100,8.911941e+03
28,50,1,1.263543e+04
28,50,2,1.263543e+04
28,50,3,1.263543e+04
28,50,5,1.263543e+04
28,50,10,1.263543e+04
28,50,20,1.263543e+04
28,50,30,1.263543e+04
28,50,40,1.263543e+04
28,50,50,1.263543e+04
28,50,60,1.263543e+04
28,50,70,1.263543e+04
28,50,80,1.263543e+04
28,50,90,1.263543e+04
28,50,100,1.263543e+04
28,50,1,1.136626e+04
28,50,2,1.136403e+04
28,50,3,1.136403e+04
28,50,5,1.136403e+04
28,50,10,1.136403e+04
28,50,20,1.136403e+04
28,50,30,1.136403e+04
28,50,40,1.136403e+04
28,50,50,1.136403e+04
28,50,60,1.136403e+04
28,50,70,1.136403e+04
28,50,80,1.136403e+04
28,50,90,1.136403e+04
28,50,100,1.136403e+04
28,50,1,9.697454e+03
28,50,2,9.680487e+03
28,50,3,9.680487e+03
28,50,5,9.680487e+03
28,50,10,9.680487e+03
28,50,20,9.680487e+03
28,50,30,9.680487e+03
28,50,40,9.680487e+03
28,50,50,9.680487e+03
28,50,60,9.680487e+03
28,50,70,9.680487e+03
28,50,80,9.680487e+03
28,50,90,9.680487e+03
28,50,100,9.680487e+03
