funcid,dim,milestone,error
21,50,1,1.340426e+03
21,50,2,1.308204e+03
21,50,3,9.498937e+02
21,50,5,9.498937e+02
21,50,10,9.498937e+02
21,50,20,9.498937e+02
21,50,30,9.498937e+02
21,50,40,9.498937e+02
21,50,50,9.498937e+02
21,50,60,9.498937e+02
21,50,70,9.498937e+02
21,50,80,9.498937e+02
21,50,90,9.498937e+02
21,50,100,9.498937e+02
21,50,1,1.108315e+03
21,50,2,1.108315e+03
21,50,3,1.108315e+03
21,50,5,1.108315e+03
21,50,10,1.108315e+03
21,50,20,1.108315e+03
21,50,30,1.108315e+03
21,50,40,1.108315e+03
21,50,50,1.108315e+03
21,50,60,1.108315e+03
21,50,70,1.108315e+03
21,50,80,1.108315e+03
21,50,90,1.108315e+03
21,50,100,1.108315e+03
21,50,1,1.123698e+03
21,50,2,1.123698e+03
21,50,3,1.123698e+03
21,50,5,1.123698e+03
21,50,10,1.123698e+03
21,50,20,1.123698e+03
21,50,30,1.123698e+03
21,50,40,1.123698e+03
21,50,50,1.123698e+03
21,50,60,1.123698e+03
21,50,70,1.123698e+03
21,50,80,1.123698e+03
21,50,90,1.123698e+03
21,50,100,1.123698e+03
21,50,1,9.841092e+02
21,50,2,9.841092e+02
21,50,3,9.841092e+02
21,50,5,9.841092e+02
21,50,10,9.841092e+02
21,50,20,9.841092e+02
21,50,30,9.841092e+02
21,50,40,9.841092e+02
21,50,50,9.841092e+02
21,50,60,9.841092e+02
21,50,70,9.841092e+02
21,50,80,9.841092e+02
21,50,90,9.841092e+02
21,50,100,9.841092e+02
21,50,1,1.076166e+03
21,50,2,1.076166e+03
21,50,3,1.076166e+03
21,50,5,1.076166e+03
21,50,10,1.076166e+03
21,50,20,1.076166e+03
21,50,30,1.076166e+03
21,50,40,1.076166e+03
21,50,50,1.076166e+03
21,50,60,1.076166e+03
21,50,70,1.076166e+03
21,50,80,1.076166e+03
21,50,90,1.076166e+03
21,50,100,1.076166e+03
