funcid,dim,milestone,error
12,50,1,4.641426e+10
12,50,2,4.641426e+10
12,50,3,4.641426e+10
12,50,5,4.641426e+10
12,50,10,4.641426e+10
12,50,20,4.641426e+10
12,50,30,4.641426e+10
12,50,40,4.641426e+10
12,50,50,4.641426e+10
12,50,60,4.641426e+10
12,50,70,4.641426e+10
12,50,80,4.641426e+10
12,50,90,4.641426e+10
12,50,100,4.641426e+10
12,50,1,4.545857e+10
12,50,2,4.545230e+10
12,50,3,4.545230e+10
12,50,5,4.545230e+10
12,50,10,4.545230e+10
12,50,20,4.545230e+10
12,50,30,4.545230e+10
12,50,40,4.545230e+10
12,50,50,4.545230e+10
12,50,60,4.545230e+10
12,50,70,4.545230e+10
12,50,80,4.545230e+10
12,50,90,4.545230e+10
12,50,100,4.545230e+10
12,50,1,3.515389e+10
12,50,2,3.515389e+10
12,50,3,3.515389e+10
12,50,5,3.515389e+10
12,50,10,3.515389e+10
12,50,20,3.515389e+10
12,50,30,3.515389e+10
12,50,40,3.515389e+10
12,50,50,3.515389e+10
12,50,60,3.515389e+10
12,50,70,3.515389e+10
12,50,80,3.515389e+10
12,50,90,3.515389e+10
12,50,100,3.515389e+10
12,50,1,7.844584e+10
12,50,2,7.844584e+10
12,50,3,7.844584e+10
12,50,5,7.844584e+10
12,50,10,7.844584e+10
12,50,20,7.844584e+10
12,50,30,7.844584e+10
12,50,40,7.844584e+10
12,50,50,7.844584e+10
12,50,60,7.844584e+10
12,50,70,7.844584e+10
12,50,80,7.844584e+10
12,50,90,7.844584e+10
12,50,100,7.844584e+10
12,50,1,6.111984e+10
12,50,2,6.111984e+10
12,50,3,6.111984e+10
12,50,5,6.111984e+10
12,50,10,6.111984e+10
12,50,20,6.111984e+10
12,50,30,6.111984e+10
12,50,40,6.111984e+10
12,50,50,6.111984e+10
12,50,60,6.111984e+10
12,50,70,6.111984e+10
12,50,80,6.111984e+10
12,50,90,6.111984e+10
12,50,100,6.111984e+10
