funcid,dim,milestone,error
24,50,1,1.777455e+03
24,50,2,1.777455e+03
24,50,3,1.777455e+03
24,50,5,1.777455e+03
24,50,10,1.777455e+03
24,50,20,1.777455e+03
24,50,30,1.777455e+03
24,50,40,1.777455e+03
24,50,50,1.777455e+03
24,50,60,1.777455e+03
24,50,70,1.777455e+03
24,50,80,1.777455e+03
24,50,90,1.777455e+03
24,50,100,1.777455e+03
24,50,1,2.139317e+03
24,50,2,2.139317e+03
24,50,3,2.139317e+03
24,50,5,2.139317e+03
24,50,10,2.139317e+03
24,50,20,2.139317e+03
24,50,30,2.139317e+03
24,50,40,2.139317e+03
24,50,50,2.139317e+03
24,50,60,2.139317e+03
24,50,70,2.139317e+03
24,50,80,2.139317e+03
24,50,90,2.139317e+03
24,50,100,2.139317e+03
24,50,1,1.954824e+03
24,50,2,1.954824e+03
24,50,3,1.954824e+03
24,50,5,1.954824e+03
24,50,10,1.954824e+03
24,50,20,1.954824e+03
24,50,30,1.954824e+03
24,50,40,1.954824e+03
24,50,50,1.954824e+03
24,50,60,1.954824e+03
24,50,70,1.954824e+03
24,50,80,1.954824e+03
24,50,90,1.954824e+03
24,50,100,1.954824e+03
24,50,1,1.959606e+03
24,50,2,1.959606e+03
24,50,3,1.959606e+03
24,50,5,1.959606e+03
24,50,10,1.959606e+03
24,50,20,1.959606e+03
24,50,30,1.959606e+03
24,50,40,1.959606e+03
24,50,50,1.959606e+03
24,50,60,1.959606e+03
24,50,70,1.959606e+03
24,50,80,1.959606e+03
24,50,90,1.959606e+03
24,50,100,1.959606e+03
24,50,1,2.299209e+03
24,50,2,2.299209e+03
24,50,3,2.299209e+03
24,50,5,2.299209e+03
24,50,10,2.299209e+03
24,50,20,2.299209e+03
24,50,30,2.299209e+03
24,50,40,2.299209e+03
24,50,50,2.299209e+03
24,50,60,2.299209e+03
24,50,70,2.299209e+03
24,50,80,2.299209e+03
24,50,90,2.299209e+03
24,50,100,2.299209e+03
