funcid,dim,milestone,error
29,50,1,1.509258e+04
29,50,2,1.502941e+04
29,50,3,1.502941e+04
29,50,5,1.502941e+04
29,50,10,1.502941e+04
29,50,20,1.502941e+04
29,50,30,1.502941e+04
29,50,40,1.502941e+04
29,50,50,1.502941e+04
29,50,60,1.502941e+04
29,50,70,1.502941e+04
29,50,80,1.502941e+04
29,50,90,1.502941e+04
29,50,100,1.502941e+04
29,50,1,5.947335e+03
29,50,2,5.947335e+03
29,50,3,5.947335e+03
29,50,5,5.947335e+03
29,50,10,5.947335e+03
29,50,20,5.947335e+03
29,50,30,5.947335e+03
29,50,40,5.947335e+03
29,50,50,5.947335e+03
29,50,60,5.947335e+03
29,50,70,5.947335e+03
29,50,80,5.947335e+03
29,50,90,5.947335e+03
29,50,100,5.947335e+03
29,50,1,6.064035e+03
29,50,2,5.563187e+03
29,50,3,5.563187e+03
29,50,5,5.563187e+03
29,50,10,5.563187e+03
29,50,20,5.563187e+03
29,50,30,5.563187e+03
29,50,40,5.563187e+03
29,50,50,5.563187e+03
29,50,60,5.563187e+03
29,50,70,5.563187e+03
29,50,80,5.563187e+03
29,50,90,5.563187e+03
29,50,100,5.563187e+03
29,50,1,6.283886e+03
29,50,2,6.151850e+03
29,50,3,6.151850e+03
29,50,5,6.151850e+03
29,50,10,6.151850e+03
29,50,20,6.151850e+03
29,50,30,6.151850e+03
29,50,40,6.151850e+03
29,50,50,6.151850e+03
29,50,60,6.151850e+03
29,50,70,6.151850e+03
29,50,80,6.151850e+03
29,50,90,6.151850e+03
29,50,100,6.151850e+03
29,50,1,8.956155e+03
29,50,2,8.956155e+03
29,50,3,8.956155e+03
29,50,5,8.956155e+03
29,50,10,8.956155e+03
29,50,20,8.956155e+03
29,50,30,8.956155e+03
29,50,40,8.956155e+03
29,50,50,8.956155e+03
29,50,60,8.956155e+03
29,50,70,8.956155e+03
29,50,80,8.956155e+03
29,50,90,8.956155e+03
29,50,100,8.956155e+03
