funcid,dim,milestone,error
2,50,1,1.576962e+86
2,50,2,1.576962e+86
2,50,3,1.576962e+86
2,50,5,1.576962e+86
2,50,10,1.576962e+86
2,50,20,1.576962e+86
2,50,30,1.576962e+86
2,50,40,1.576962e+86
2,50,50,1.576962e+86
2,50,60,1.576962e+86
2,50,70,1.576962e+86
2,50,80,1.576962e+86
2,50,90,1.576962e+86
2,50,100,1.576962e+86
2,50,1,2.216805e+64
2,50,2,2.216805e+64
2,50,3,2.216805e+64
2,50,5,2.216805e+64
2,50,10,2.216805e+64
2,50,20,2.216805e+64
2,50,30,2.216805e+64
2,50,40,2.216805e+64
2,50,50,2.216805e+64
2,50,60,2.216805e+64
2,50,70,2.216805e+64
2,50,80,2.216805e+64
2,50,90,2.216805e+64
2,50,100,2.216805e+64
2,50,1,7.332201e+78
2,50,2,7.332201e+78
2,50,3,7.332201e+78
2,50,5,7.332201e+78
2,50,10,7.332201e+78
2,50,20,7.332201e+78
2,50,30,7.332201e+78
2,50,40,7.332201e+78
2,50,50,7.332201e+78
2,50,60,7.332201e+78
2,50,70,7.332201e+78
2,50,80,7.332201e+78
2,50,90,7.332201e+78
2,50,100,7.332201e+78
2,50,1,1.046740e+87
2,50,2,3.484206e+83
2,50,3,1.222784e+81
2,50,5,1.222784e+81
2,50,10,1.222784e+81
2,50,20,1.222784e+81
2,50,30,1.222784e+81
2,50,40,1.222784e+81
2,50,50,1.222784e+81
2,50,60,1.222784e+81
2,50,70,1.222784e+81
2,50,80,1.222784e+81
2,50,90,1.222784e+81
2,50,100,1.222784e+81
2,50,1,5.833417e+83
2,50,2,5.833417e+83
2,50,3,5.833417e+83
2,50,5,5.833417e+83
2,50,10,5.833417e+83
2,50,20,5.833417e+83
2,50,30,5.833417e+83
2,50,40,5.833417e+83
2,50,50,5.833417e+83
2,50,60,5.833417e+83
2,50,70,5.833417e+83
2,50,80,5.833417e+83
2,50,90,5.833417e+83
2,50,100,5.833417e+83
