funcid,dim,milestone,error
26,50,1,1.692201e+04
26,50,2,1.692201e+04
26,50,3,1.692201e+04
26,50,5,1.692201e+04
26,50,10,1.692201e+04
26,50,20,1.692201e+04
26,50,30,1.692201e+04
26,50,40,1.692201e+04
26,50,50,1.692201e+04
26,50,60,1.692201e+04
26,50,70,1.692201e+04
26,50,80,1.692201e+04
26,50,90,1.692201e+04
26,50,100,1.692201e+04
26,50,1,2.528073e+04
26,50,2,2.528073e+04
26,50,3,1.971773e+04
26,50,5,1.961560e+04
26,50,10,1.961560e+04
26,50,20,1.961560e+04
26,50,30,1.961560e+04
26,50,40,1.961560e+04
26,50,50,1.961560e+04
26,50,60,1.961560e+04
26,50,70,1.961560e+04
26,50,80,1.961560e+04
26,50,90,1.961560e+04
26,50,100,1.961560e+04
26,50,1,1.874913e+04
26,50,2,1.874913e+04
26,50,3,1.874913e+04
26,50,5,1.874913e+04
26,50,10,1.874913e+04
26,50,20,1.874913e+04
26,50,30,1.874913e+04
26,50,40,1.874913e+04
26,50,50,1.874913e+04
26,50,60,1.874913e+04
26,50,70,1.874913e+04
26,50,80,1.874913e+04
26,50,90,1.874913e+04
26,50,100,1.874913e+04
26,50,1,2.266838e+04
26,50,2,2.211694e+04
26,50,3,1.797320e+04
26,50,5,1.797320e+04
26,50,10,1.797320e+04
26,50,20,1.797320e+04
26,50,30,1.797320e+04
26,50,40,1.797320e+04
26,50,50,1.797320e+04
26,50,60,1.797320e+04
26,50,70,1.797320e+04
26,50,80,1.797320e+04
26,50,90,1.797320e+04
26,50,100,1.797320e+04
26,50,1,2.182913e+04
26,50,2,2.182913e+04
26,50,3,2.182913e+04
26,50,5,2.182913e+04
26,50,10,2.182913e+04
26,50,20,2.182913e+04
26,50,30,2.182913e+04
26,50,40,2.182913e+04
26,50,50,2.182913e+04
26,50,60,2.182913e+04
26,50,70,2.182913e+04
26,50,80,2.182913e+04
26,50,90,2.182913e+04
26,50,100,2.182913e+04
