funcid,dim,milestone,error
5,50,1,8.871868e+02
5,50,2,8.871868e+02
5,50,3,8.871868e+02
5,50,5,8.871868e+02
5,50,10,8.871868e+02
5,50,20,8.871868e+02
5,50,30,8.871868e+02
5,50,40,8.871868e+02
5,50,50,8.871868e+02
5,50,60,8.871868e+02
5,50,70,8.871868e+02
5,50,80,8.871868e+02
5,50,90,8.871868e+02
5,50,100,8.871868e+02
5,50,1,7.697615e+02
5,50,2,7.697615e+02
5,50,3,7.697615e+02
5,50,5,7.697615e+02
5,50,10,7.697615e+02
5,50,20,7.697615e+02
5,50,30,7.697615e+02
5,50,40,7.697615e+02
5,50,50,7.697615e+02
5,50,60,7.697615e+02
5,50,70,7.697615e+02
5,50,80,7.697615e+02
5,50,90,7.697615e+02
5,50,100,7.697615e+02
5,50,1,9.052972e+02
5,50,2,9.052972e+02
5,50,3,9.052972e+02
5,50,5,9.052972e+02
5,50,10,9.052972e+02
5,50,20,9.052972e+02
5,50,30,9.052972e+02
5,50,40,9.052972e+02
5,50,50,9.052972e+02
5,50,60,9.052972e+02
5,50,70,9.052972e+02
5,50,80,9.052972e+02
5,50,90,9.052972e+02
5,50,100,9.052972e+02
5,50,1,8.356470e+02
5,50,2,8.356470e+02
5,50,3,8.356470e+02
5,50,5,8.356470e+02
5,50,10,8.356470e+02
5,50,20,8.356470e+02
5,50,30,8.356470e+02
5,50,40,8.356470e+02
5,50,50,8.356470e+02
5,50,60,8.356470e+02
5,50,70,8.356470e+02
5,50,80,8.356470e+02
5,50,90,8.356470e+02
5,50,100,8.356470e+02
5,50,1,7.372308e+02
5,50,2,7.372308e+02
5,50,3,7.372308e+02
5,50,5,7.372308e+02
5,50,10,7.372308e+02
5,50,20,7.372308e+02
5,50,30,7.372308e+02
5,50,40,7.372308e+02
5,50,50,7.372308e+02
5,50,60,7.372308e+02
5,50,70,7.372308e+02
5,50,80,7.372308e+02
5,50,90,7.372308e+02
5,50,100,7.372308e+02
