funcid,dim,milestone,error
10,50,1,1.236292e+04
10,50,2,1.236292e+04
10,50,3,1.236292e+04
10,50,5,1.236292e+04
10,50,10,1.236292e+04
10,50,20,1.236292e+04
10,50,30,1.236292e+04
10,50,40,1.236292e+04
10,50,50,1.236292e+04
10,50,60,1.236292e+04
10,50,70,1.236292e+04
10,50,80,1.236292e+04
10,50,90,1.236292e+04
10,50,100,1.236292e+04
10,50,1,1.216927e+04
10,50,2,1.216927e+04
10,50,3,1.216927e+04
10,50,5,1.216927e+04
10,50,10,1.216927e+04
10,50,20,1.216927e+04
10,50,30,1.216927e+04
10,50,40,1.216927e+04
10,50,50,1.216927e+04
10,50,60,1.216927e+04
10,50,70,1.216927e+04
10,50,80,1.216927e+04
10,50,90,1.216927e+04
10,50,100,1.216927e+04
10,50,1,1.237031e+04
10,50,2,1.237031e+04
10,50,3,1.237031e+04
10,50,5,1.237031e+04
10,50,10,1.237031e+04
10,50,20,1.237031e+04
10,50,30,1.237031e+04
10,50,40,1.237031e+04
10,50,50,1.237031e+04
10,50,60,1.237031e+04
10,50,70,1.237031e+04
10,50,80,1.237031e+04
10,50,90,1.237031e+04
10,50,100,1.237031e+04
10,50,1,1.400133e+04
10,50,2,1.400133e+04
10,50,3,1.400133e+04
10,50,5,1.400133e+04
10,50,10,1.400133e+04
10,50,20,1.400133e+04
10,50,30,1.400133e+04
10,50,40,1.400133e+04
10,50,50,1.400133e+04
10,50,60,1.400133e+04
10,50,70,1.400133e+04
10,50,80,1.400133e+04
10,50,90,1.400133e+04
10,50,100,1.400133e+04
10,50,1,1.028695e+04
10,50,2,1.028695e+04
10,50,3,1.028695e+04
10,50,5,1.028695e+04
10,50,10,1.028695e+04
10,50,20,1.028695e+04
10,50,30,1.028695e+04
10,50,40,1.028695e+04
10,50,50,1.028695e+04
10,50,60,1.028695e+04
10,50,70,1.028695e+04
10,50,80,1.028695e+04
10,50,90,1.028695e+04
10,50,100,1.028695e+04
