funcid,dim,milestone,error
14,50,1,5.990767e+07
14,50,2,5.990767e+07
14,50,3,5.990767e+07
14,50,5,5.990767e+07
14,50,10,5.990767e+07
14,50,20,5.990767e+07
14,50,30,5.990767e+07
14,50,40,5.990767e+07
14,50,50,5.990767e+07
14,50,60,5.990767e+07
14,50,70,5.990767e+07
14,50,80,5.990767e+07
14,50,90,5.990767e+07
14,50,100,5.990767e+07
14,50,1,1.979339e+07
14,50,2,1.979339e+07
14,50,3,1.979339e+07
14,50,5,1.979339e+07
14,50,10,1.979339e+07
14,50,20,1.979339e+07
14,50,30,1.979339e+07
14,50,40,1.979339e+07
14,50,50,1.979339e+07
14,50,60,1.979339e+07
14,50,70,1.979339e+07
14,50,80,1.979339e+07
14,50,90,1.979339e+07
14,50,100,1.979339e+07
14,50,1,2.307535e+06
14,50,2,2.307535e+06
14,50,3,2.307535e+06
14,50,5,2.307535e+06
14,50,10,2.307535e+06
14,50,20,2.307535e+06
14,50,30,2.307535e+06
14,50,40,2.307535e+06
14,50,50,2.307535e+06
14,50,60,2.307535e+06
14,50,70,2.307535e+06
14,50,80,2.307535e+06
14,50,90,2.307535e+06
14,50,100,2.307535e+06
14,50,1,6.872627e+07
14,50,2,6.872627e+07
14,50,3,6.872627e+07
14,50,5,2.747897e+07
14,50,10,2.148366e+06
14,50,20,2.148366e+06
14,50,30,2.148366e+06
14,50,40,2.148366e+06
14,50,50,2.148366e+06
14,50,60,2.148366e+06
14,50,70,2.148366e+06
14,50,80,2.148366e+06
14,50,90,2.148366e+06
14,50,100,2.148366e+06
14,50,1,9.848359e+07
14,50,2,9.848359e+07
14,50,3,9.848359e+07
14,50,5,9.848359e+07
14,50,10,4.247385e+06
14,50,20,4.247385e+06
14,50,30,4.247385e+06
14,50,40,4.247385e+06
14,50,50,4.247385e+06
14,50,60,4.247385e+06
14,50,70,4.247385e+06
14,50,80,4.247385e+06
14,50,90,4.247385e+06
14,50,100,4.247385e+06
