funcid,dim,milestone,error
8,10,1,1.019004e+02
8,10,2,8.248939e+01
8,10,3,7.414814e+01
8,10,5,4.449710e+01
8,10,10,4.178912e+01
8,10,20,4.178799e+01
8,10,30,4.178799e+01
8,10,40,4.178799e+01
8,10,50,4.178799e+01
8,10,60,4.178799e+01
8,10,70,4.178799e+01
8,10,80,4.178799e+01
8,10,90,4.178799e+01
8,10,100,4.178799e+01
8,10,1,9.657025e+01
8,10,2,7.081659e+01
8,10,3,5.040050e+01
8,10,5,2.711041e+01
8,10,10,2.288577e+01
8,10,20,2.288400e+01
8,10,30,2.288400e+01
8,10,40,2.288400e+01
8,10,50,2.288400e+01
8,10,60,2.288400e+01
8,10,70,2.288400e+01
8,10,80,2.288400e+01
8,10,90,2.288400e+01
8,10,100,2.288400e+01
8,10,1,9.650215e+01
8,10,2,7.324056e+01
8,10,3,5.523238e+01
8,10,5,4.267917e+01
8,10,10,3.681554e+01
8,10,20,3.681340e+01
8,10,30,3.681340e+01
8,10,40,3.681340e+01
8,10,50,3.055586e+01
8,10,60,3.055586e+01
8,10,70,3.055586e+01
8,10,80,3.055586e+01
8,10,90,3.055586e+01
8,10,100,3.055586e+01
8,10,1,9.310084e+01
8,10,2,6.561198e+01
8,10,3,5.130615e+01
8,10,5,2.640934e+01
8,10,10,2.288684e+01
8,10,20,2.288401e+01
8,10,30,2.288401e+01
8,10,40,2.288401e+01
8,10,50,2.288401e+01
8,10,60,2.288401e+01
8,10,70,2.288401e+01
8,10,80,2.288401e+01
8,10,90,2.288401e+01
8,10,100,2.288401e+01
8,10,1,1.095943e+02
8,10,2,7.654649e+01
8,10,3,5.436640e+01
8,10,5,1.861952e+01
8,10,10,1.492714e+01
8,10,20,1.492438e+01
8,10,30,1.492438e+01
8,10,40,1.492438e+01
8,10,50,1.492438e+01
8,10,60,1.492438e+01
8,10,70,1.492438e+01
8,10,80,1.492438e+01
8,10,90,1.492438e+01
8,10,100,1.492438e+01
