funcid,dim,milestone,error
1,10,1,1.275869e+09
1,10,2,6.007957e+08
1,10,3,6.383178e+07
1,10,5,2.539082e+06
1,10,10,5.173351e+03
1,10,20,1.363025e+00
1,10,30,1.361933e+00
1,10,40,1.361910e+00
1,10,50,1.361896e+00
1,10,60,1.361896e+00
1,10,70,1.361896e+00
1,10,80,1.361896e+00
1,10,90,1.361896e+00
1,10,100,1.361896e+00
1,10,1,2.960788e+09
1,10,2,1.800128e+09
1,10,3,6.746829e+07
1,10,5,4.672375e+06
1,10,10,6.877967e+03
1,10,20,1.684077e+03
1,10,30,1.684010e+03
1,10,40,1.683978e+03
1,10,50,1.683959e+03
1,10,60,1.683959e+03
1,10,70,1.683959e+03
1,10,80,1.683959e+03
1,10,90,1.683959e+03
1,10,100,1.683959e+03
1,10,1,3.140985e+09
1,10,2,6.256492e+08
1,10,3,5.397155e+07
1,10,5,5.652691e+06
1,10,10,1.877596e+03
1,10,20,4.458839e+02
1,10,30,4.458696e+02
1,10,40,4.458619e+02
1,10,50,4.458586e+02
1,10,60,4.458586e+02
1,10,70,4.458586e+02
1,10,80,4.458586e+02
1,10,90,4.458586e+02
1,10,100,4.458586e+02
1,10,1,5.613920e+09
1,10,2,1.755636e+09
1,10,3,4.476933e+07
1,10,5,2.300703e+06
1,10,10,1.145856e+04
1,10,20,4.822296e+03
1,10,30,4.822126e+03
1,10,40,4.822071e+03
1,10,50,4.822048e+03
1,10,60,4.822045e+03
1,10,70,4.822045e+03
1,10,80,4.822045e+03
1,10,90,4.822045e+03
1,10,100,4.822045e+03
1,10,1,3.500016e+09
1,10,2,6.604330e+08
1,10,3,7.287060e+07
1,10,5,4.610809e+06
1,10,10,2.934224e+03
1,10,20,1.061267e+02
1,10,30,1.061212e+02
1,10,40,1.061200e+02
1,10,50,1.061194e+02
1,10,60,1.061194e+02
1,10,70,1.061194e+02
1,10,80,1.061194e+02
1,10,90,1.061194e+02
1,10,100,1.061194e+02
