funcid,dim,milestone,error
26,10,1,6.006160e+02
26,10,2,4.594495e+02
26,10,3,3.543800e+02
26,10,5,3.066524e+02
26,10,10,3.001241e+02
26,10,20,3.000001e+02
26,10,30,3.000000e+02
26,10,40,3.000000e+02
26,10,50,3.000000e+02
26,10,60,3.000000e+02
26,10,70,3.000000e+02
26,10,80,3.000000e+02
26,10,90,3.000000e+02
26,10,100,3.000000e+02
26,10,1,9.562656e+02
26,10,2,5.369031e+02
26,10,3,4.233237e+02
26,10,5,3.780519e+02
26,10,10,3.757395e+02
26,10,20,3.757348e+02
26,10,30,3.757348e+02
26,10,40,3.757348e+02
26,10,50,3.757348e+02
26,10,60,3.757348e+02
26,10,70,3.757348e+02
26,10,80,3.757348e+02
26,10,90,3.757348e+02
26,10,100,3.757348e+02
26,10,1,1.461705e+03
26,10,2,5.194186e+02
26,10,3,3.598686e+02
26,10,5,3.044694e+02
26,10,10,3.000831e+02
26,10,20,3.000001e+02
26,10,30,3.000000e+02
26,10,40,3.000000e+02
26,10,50,3.000000e+02
26,10,60,3.000000e+02
26,10,70,3.000000e+02
26,10,80,3.000000e+02
26,10,90,3.000000e+02
26,10,100,3.000000e+02
26,10,1,7.761094e+02
26,10,2,6.974274e+02
26,10,3,3.569102e+02
26,10,5,3.050035e+02
26,10,10,3.001571e+02
26,10,20,3.000001e+02
26,10,30,3.000000e+02
26,10,40,3.000000e+02
26,10,50,3.000000e+02
26,10,60,3.000000e+02
26,10,70,3.000000e+02
26,10,80,3.000000e+02
26,10,90,3.000000e+02
26,10,100,3.000000e+02
26,10,1,1.092338e+03
26,10,2,4.894407e+02
26,10,3,3.300342e+02
26,10,5,3.059595e+02
26,10,10,3.001395e+02
26,10,20,3.000001e+02
26,10,30,3.000000e+02
26,10,40,3.000000e+02
26,10,50,3.000000e+02
26,10,60,3.000000e+02
26,10,70,3.000000e+02
26,10,80,3.000000e+02
26,10,90,3.000000e+02
26,10,100,3.000000e+02
