funcid,dim,milestone,error
20,10,1,2.148524e+02
20,10,2,2.121543e+02
20,10,3,1.811523e+02
20,10,5,1.074294e+02
20,10,10,9.533272e+01
20,10,20,9.267511e+01
20,10,30,9.267509e+01
20,10,40,9.267509e+01
20,10,50,9.266968e+01
20,10,60,9.266968e+01
20,10,70,9.266968e+01
20,10,80,9.266968e+01
20,10,90,9.266968e+01
20,10,100,9.266968e+01
20,10,1,2.947663e+02
20,10,2,2.909026e+02
20,10,3,1.118708e+02
20,10,5,6.077486e+01
20,10,10,4.565645e+01
20,10,20,4.542810e+01
20,10,30,4.534656e+01
20,10,40,4.534433e+01
20,10,50,4.534418e+01
20,10,60,4.534418e+01
20,10,70,4.534418e+01
20,10,80,4.534418e+01
20,10,90,4.534418e+01
20,10,100,4.534418e+01
20,10,1,4.022658e+02
20,10,2,1.883843e+02
20,10,3,9.123967e+01
20,10,5,3.283259e+01
20,10,10,2.977095e+01
20,10,20,2.933804e+01
20,10,30,2.932047e+01
20,10,40,2.932047e+01
20,10,50,2.931893e+01
20,10,60,2.931893e+01
20,10,70,2.931893e+01
20,10,80,2.931893e+01
20,10,90,2.931893e+01
20,10,100,2.931893e+01
20,10,1,2.072242e+02
20,10,2,2.072242e+02
20,10,3,9.850780e+01
20,10,5,8.313398e+01
20,10,10,5.567678e+01
20,10,20,5.544490e+01
20,10,30,5.543847e+01
20,10,40,5.542181e+01
20,10,50,5.541447e+01
20,10,60,5.541447e+01
20,10,70,5.541447e+01
20,10,80,5.541447e+01
20,10,90,5.541447e+01
20,10,100,5.541447e+01
20,10,1,2.377468e+02
20,10,2,2.377468e+02
20,10,3,1.297168e+02
20,10,5,8.409170e+01
20,10,10,6.957023e+01
20,10,20,6.789015e+01
20,10,30,6.788998e+01
20,10,40,6.786411e+01
20,10,50,6.782269e+01
20,10,60,6.762844e+01
20,10,70,6.762844e+01
20,10,80,6.762844e+01
20,10,90,6.762844e+01
20,10,100,6.762844e+01
