funcid,dim,milestone,error
25,10,1,5.731679e+02
25,10,2,5.204983e+02
25,10,3,4.547335e+02
25,10,5,4.503322e+02
25,10,10,4.498911e+02
25,10,20,4.498807e+02
25,10,30,4.498807e+02
25,10,40,4.478383e+02
25,10,50,4.470837e+02
25,10,60,4.470837e+02
25,10,70,4.470837e+02
25,10,80,4.470837e+02
25,10,90,4.470837e+02
25,10,100,4.470837e+02
25,10,1,5.773878e+02
25,10,2,4.633722e+02
25,10,3,4.555769e+02
25,10,5,4.520886e+02
25,10,10,4.509965e+02
25,10,20,4.509749e+02
25,10,30,4.503016e+02
25,10,40,4.499351e+02
25,10,50,4.499208e+02
25,10,60,4.499208e+02
25,10,70,4.499208e+02
25,10,80,4.499208e+02
25,10,90,4.499208e+02
25,10,100,4.499208e+02
25,10,1,6.837485e+02
25,10,2,5.688250e+02
25,10,3,5.279804e+02
25,10,5,5.244951e+02
25,10,10,5.242561e+02
25,10,20,5.242522e+02
25,10,30,5.242522e+02
25,10,40,5.242522e+02
25,10,50,5.242522e+02
25,10,60,5.242522e+02
25,10,70,5.242522e+02
25,10,80,5.242522e+02
25,10,90,5.242522e+02
25,10,100,5.242522e+02
25,10,1,8.691585e+02
25,10,2,5.522274e+02
25,10,3,4.620817e+02
25,10,5,4.455368e+02
25,10,10,4.440345e+02
25,10,20,4.440302e+02
25,10,30,4.440302e+02
25,10,40,4.440302e+02
25,10,50,4.440302e+02
25,10,60,4.440302e+02
25,10,70,4.440302e+02
25,10,80,4.440302e+02
25,10,90,4.440302e+02
25,10,100,4.440302e+02
25,10,1,5.288594e+02
25,10,2,4.737062e+02
25,10,3,4.523373e+02
25,10,5,4.471651e+02
25,10,10,4.458857e+02
25,10,20,4.458768e+02
25,10,30,4.458768e+02
25,10,40,4.458768e+02
25,10,50,4.458768e+02
25,10,60,4.458768e+02
25,10,70,4.458768e+02
25,10,80,4.458768e+02
25,10,90,4.458768e+02
25,10,100,4.458768e+02
