funcid,dim,milestone,error
21,10,1,2.785224e+02
21,10,2,2.613481e+02
21,10,3,2.359102e+02
21,10,5,2.192955e+02
21,10,10,2.166020e+02
21,10,20,2.165998e+02
21,10,30,2.165998e+02
21,10,40,2.165998e+02
21,10,50,2.165998e+02
21,10,60,2.165998e+02
21,10,70,2.165998e+02
21,10,80,2.165998e+02
21,10,90,2.165998e+02
21,10,100,2.165998e+02
21,10,1,2.733462e+02
21,10,2,2.733462e+02
21,10,3,2.560840e+02
21,10,5,2.382028e+02
21,10,10,2.370709e+02
21,10,20,2.370691e+02
21,10,30,2.370691e+02
21,10,40,2.370691e+02
21,10,50,2.370691e+02
21,10,60,2.370691e+02
21,10,70,2.370691e+02
21,10,80,2.370691e+02
21,10,90,2.370691e+02
21,10,100,2.370691e+02
21,10,1,2.735952e+02
21,10,2,2.409485e+02
21,10,3,2.409485e+02
21,10,5,2.307341e+02
21,10,10,2.289384e+02
21,10,20,2.289373e+02
21,10,30,2.289373e+02
21,10,40,2.289373e+02
21,10,50,2.289373e+02
21,10,60,2.289373e+02
21,10,70,2.289373e+02
21,10,80,2.289373e+02
21,10,90,2.289373e+02
21,10,100,2.289373e+02
21,10,1,1.360931e+02
21,10,2,1.076337e+02
21,10,3,1.043016e+02
21,10,5,1.021684e+02
21,10,10,1.000683e+02
21,10,20,1.000000e+02
21,10,30,1.000000e+02
21,10,40,1.000000e+02
21,10,50,1.000000e+02
21,10,60,1.000000e+02
21,10,70,1.000000e+02
21,10,80,1.000000e+02
21,10,90,1.000000e+02
21,10,100,1.000000e+02
21,10,1,2.915229e+02
21,10,2,2.366299e+02
21,10,3,2.356837e+02
21,10,5,2.128538e+02
21,10,10,2.107292e+02
21,10,20,2.107267e+02
21,10,30,2.107267e+02
21,10,40,2.107267e+02
21,10,50,2.107267e+02
21,10,60,2.107267e+02
21,10,70,2.107267e+02
21,10,80,2.107267e+02
21,10,90,2.107267e+02
21,10,100,2.107267e+02
