funcid,dim,milestone,error
11,10,1,1.100743e+03
11,10,2,2.838072e+02
11,10,3,1.167137e+02
11,10,5,5.832057e+01
11,10,10,5.474156e+01
11,10,20,5.468152e+01
11,10,30,5.467254e+01
11,10,40,5.467026e+01
11,10,50,5.466874e+01
11,10,60,5.466874e+01
11,10,70,5.466874e+01
11,10,80,5.466874e+01
11,10,90,5.466874e+01
11,10,100,5.466874e+01
11,10,1,6.285890e+02
11,10,2,3.417206e+02
11,10,3,1.804257e+02
11,10,5,5.886900e+01
11,10,10,4.391687e+01
11,10,20,4.384519e+01
11,10,30,2.480539e+01
11,10,40,2.000373e+01
11,10,50,1.927487e+01
11,10,60,1.927487e+01
11,10,70,1.927487e+01
11,10,80,1.927487e+01
11,10,90,1.927487e+01
11,10,100,1.927487e+01
11,10,1,1.847491e+03
11,10,2,1.157086e+03
11,10,3,4.684830e+02
11,10,5,1.507517e+02
11,10,10,1.449589e+02
11,10,20,7.514737e+01
11,10,30,2.242004e+01
11,10,40,2.138482e+01
11,10,50,2.128695e+01
11,10,60,2.128695e+01
11,10,70,2.128695e+01
11,10,80,2.128695e+01
11,10,90,2.128695e+01
11,10,100,2.128695e+01
11,10,1,6.512555e+02
11,10,2,2.859549e+02
11,10,3,9.654596e+01
11,10,5,5.967087e+01
11,10,10,5.285950e+01
11,10,20,5.275914e+01
11,10,30,5.275164e+01
11,10,40,5.274654e+01
11,10,50,5.274612e+01
11,10,60,5.274612e+01
11,10,70,5.274612e+01
11,10,80,5.274612e+01
11,10,90,5.274612e+01
11,10,100,5.274612e+01
11,10,1,7.641617e+02
11,10,2,6.357829e+02
11,10,3,1.931589e+02
11,10,5,1.143257e+02
11,10,10,1.082657e+02
11,10,20,1.082605e+02
11,10,30,1.082601e+02
11,10,40,9.767117e+01
11,10,50,9.743422e+01
11,10,60,9.743422e+01
11,10,70,9.743422e+01
11,10,80,9.743422e+01
11,10,90,9.743422e+01
11,10,100,9.743422e+01
