funcid,dim,milestone,error
13,10,1,7.286535e+06
13,10,2,3.359590e+06
13,10,3,1.165157e+05
13,10,5,2.874344e+04
13,10,10,1.948091e+04
13,10,20,6.149401e+02
13,10,30,3.628701e+02
13,10,40,3.460697e+02
13,10,50,2.737035e+02
13,10,60,2.698798e+02
13,10,70,2.698798e+02
13,10,80,2.698798e+02
13,10,90,2.698798e+02
13,10,100,2.698798e+02
13,10,1,9.716419e+06
13,10,2,2.018056e+06
13,10,3,1.165034e+05
13,10,5,2.384611e+03
13,10,10,1.367516e+03
13,10,20,1.804717e+02
13,10,30,1.330534e+02
13,10,40,1.275092e+02
13,10,50,1.251810e+02
13,10,60,1.251810e+02
13,10,70,1.251810e+02
13,10,80,1.251810e+02
13,10,90,1.251810e+02
13,10,100,1.251810e+02
13,10,1,1.961366e+06
13,10,2,4.897502e+05
13,10,3,1.769966e+05
13,10,5,8.178964e+02
13,10,10,6.781009e+02
13,10,20,1.508230e+02
13,10,30,5.474196e+01
13,10,40,5.474147e+01
13,10,50,5.474095e+01
13,10,60,5.474093e+01
13,10,70,5.474093e+01
13,10,80,5.474093e+01
13,10,90,5.474093e+01
13,10,100,5.474093e+01
13,10,1,5.502736e+06
13,10,2,2.093371e+06
13,10,3,9.447906e+04
13,10,5,1.618226e+04
13,10,10,8.099947e+03
13,10,20,1.676515e+02
13,10,30,1.226178e+02
13,10,40,8.739235e+01
13,10,50,8.732704e+01
13,10,60,8.732704e+01
13,10,70,8.732704e+01
13,10,80,8.732704e+01
13,10,90,8.732704e+01
13,10,100,8.732704e+01
13,10,1,6.913536e+05
13,10,2,6.913536e+05
13,10,3,3.086890e+04
13,10,5,3.086890e+04
13,10,10,2.045666e+04
13,10,20,2.891856e+02
13,10,30,2.755741e+02
13,10,40,2.661392e+02
13,10,50,2.654883e+02
13,10,60,2.654883e+02
13,10,70,2.654883e+02
13,10,80,2.654883e+02
13,10,90,2.654883e+02
13,10,100,2.654883e+02
