funcid,dim,milestone,error
5,10,1,1.032856e+02
5,10,2,7.735757e+01
5,10,3,7.735757e+01
5,10,5,4.782831e+01
5,10,10,4.477617e+01
5,10,20,4.477299e+01
5,10,30,4.477299e+01
5,10,40,4.477299e+01
5,10,50,4.477299e+01
5,10,60,4.477299e+01
5,10,70,4.477299e+01
5,10,80,4.477299e+01
5,10,90,4.477299e+01
5,10,100,4.477299e+01
5,10,1,1.003569e+02
5,10,2,6.501061e+01
5,10,3,4.325778e+01
5,10,5,2.617943e+01
5,10,10,2.288548e+01
5,10,20,2.288402e+01
5,10,30,2.288402e+01
5,10,40,2.288402e+01
5,10,50,2.288402e+01
5,10,60,2.288402e+01
5,10,70,2.288402e+01
5,10,80,2.288402e+01
5,10,90,2.288402e+01
5,10,100,2.288402e+01
5,10,1,7.596820e+01
5,10,2,7.596820e+01
5,10,3,4.495901e+01
5,10,5,2.014060e+01
5,10,10,1.791339e+01
5,10,20,1.790923e+01
5,10,30,1.790923e+01
5,10,40,1.790923e+01
5,10,50,1.790923e+01
5,10,60,1.790923e+01
5,10,70,1.790923e+01
5,10,80,1.790923e+01
5,10,90,1.790923e+01
5,10,100,1.790923e+01
5,10,1,9.107373e+01
5,10,2,8.968009e+01
5,10,3,4.783334e+01
5,10,5,3.556335e+01
5,10,10,3.184181e+01
5,10,20,3.183855e+01
5,10,30,3.183855e+01
5,10,40,3.183855e+01
5,10,50,3.183855e+01
5,10,60,3.183855e+01
5,10,70,3.183855e+01
5,10,80,3.183855e+01
5,10,90,3.183855e+01
5,10,100,3.183855e+01
5,10,1,1.148467e+02
5,10,2,9.049794e+01
5,10,3,6.651804e+01
5,10,5,2.388760e+01
5,10,10,1.890999e+01
5,10,20,1.890420e+01
5,10,30,1.890420e+01
5,10,40,1.890420e+01
5,10,50,1.890420e+01
5,10,60,1.890420e+01
5,10,70,1.890420e+01
5,10,80,1.890420e+01
5,10,90,1.890420e+01
5,10,100,1.890420e+01
