funcid,dim,milestone,error
17,10,1,2.496567e+02
17,10,2,2.136462e+02
17,10,3,1.248659e+02
17,10,5,5.615435e+01
17,10,10,4.246768e+01
17,10,20,4.219917e+01
17,10,30,4.211347e+01
17,10,40,4.208822e+01
17,10,50,4.203166e+01
17,10,60,4.203109e+01
17,10,70,4.203109e+01
17,10,80,4.203109e+01
17,10,90,4.203109e+01
17,10,100,4.203109e+01
17,10,1,2.871076e+02
17,10,2,1.606226e+02
17,10,3,1.130206e+02
17,10,5,7.822580e+01
17,10,10,4.399850e+01
17,10,20,4.349691e+01
17,10,30,4.349682e+01
17,10,40,4.341960e+01
17,10,50,4.332679e+01
17,10,60,4.332056e+01
17,10,70,4.332056e+01
17,10,80,4.332056e+01
17,10,90,4.332056e+01
17,10,100,4.332056e+01
17,10,1,1.743462e+02
17,10,2,1.691466e+02
17,10,3,1.080611e+02
17,10,5,4.337694e+01
17,10,10,2.755986e+01
17,10,20,2.745409e+01
17,10,30,2.743321e+01
17,10,40,2.743321e+01
17,10,50,2.740262e+01
17,10,60,2.740262e+01
17,10,70,2.740262e+01
17,10,80,2.740262e+01
17,10,90,2.740262e+01
17,10,100,2.740262e+01
17,10,1,1.545970e+02
17,10,2,1.545970e+02
17,10,3,1.098542e+02
17,10,5,5.445515e+01
17,10,10,4.756155e+01
17,10,20,4.618625e+01
17,10,30,4.606191e+01
17,10,40,4.592740e+01
17,10,50,4.591039e+01
17,10,60,4.591039e+01
17,10,70,4.591039e+01
17,10,80,4.591039e+01
17,10,90,4.591039e+01
17,10,100,4.591039e+01
17,10,1,2.907741e+02
17,10,2,1.421418e+02
17,10,3,1.104742e+02
17,10,5,8.695036e+01
17,10,10,7.005231e+01
17,10,20,6.972036e+01
17,10,30,6.812356e+01
17,10,40,6.656701e+01
17,10,50,6.655707e+01
17,10,60,6.655707e+01
17,10,70,6.655707e+01
17,10,80,6.655707e+01
17,10,90,6.655707e+01
17,10,100,6.655707e+01
