funcid,dim,milestone,error
2,10,1,5.262291e+10
2,10,2,1.147741e+09
2,10,3,2.605199e+06
2,10,5,1.300000e+02
2,10,10,7.800000e+01
2,10,20,7.800000e+01
2,10,30,7.800000e+01
2,10,40,7.800000e+01
2,10,50,7.800000e+01
2,10,60,7.800000e+01
2,10,70,7.800000e+01
2,10,80,7.800000e+01
2,10,90,7.800000e+01
2,10,100,7.800000e+01
2,10,1,1.710242e+09
2,10,2,2.050711e+08
2,10,3,1.492451e+07
2,10,5,2.811000e+03
2,10,10,0.000000e+00
2,10,20,0.000000e+00
2,10,30,0.000000e+00
2,10,40,0.000000e+00
2,10,50,0.000000e+00
2,10,60,0.000000e+00
2,10,70,0.000000e+00
2,10,80,0.000000e+00
2,10,90,0.000000e+00
2,10,100,0.000000e+00
2,10,1,9.867616e+09
2,10,2,7.719321e+08
2,10,3,1.444992e+08
2,10,5,2.247000e+03
2,10,10,3.000000e+00
2,10,20,3.000000e+00
2,10,30,3.000000e+00
2,10,40,3.000000e+00
2,10,50,3.000000e+00
2,10,60,3.000000e+00
2,10,70,3.000000e+00
2,10,80,3.000000e+00
2,10,90,3.000000e+00
2,10,100,3.000000e+00
2,10,1,8.721988e+10
2,10,2,1.935210e+09
2,10,3,3.058808e+06
2,10,5,7.907000e+03
2,10,10,1.600000e+02
2,10,20,1.000000e+02
2,10,30,1.000000e+02
2,10,40,1.000000e+02
2,10,50,1.000000e+02
2,10,60,1.000000e+02
2,10,70,1.000000e+02
2,10,80,1.000000e+02
2,10,90,1.000000e+02
2,10,100,1.000000e+02
2,10,1,1.589373e+10
2,10,2,2.955641e+08
2,10,3,1.492239e+06
2,10,5,2.881000e+03
2,10,10,1.130000e+02
2,10,20,8.200000e+01
2,10,30,8.200000e+01
2,10,40,8.200000e+01
2,10,50,8.200000e+01
2,10,60,8.200000e+01
2,10,70,8.200000e+01
2,10,80,8.200000e+01
2,10,90,8.200000e+01
2,10,100,8.200000e+01
