funcid,dim,milestone,error
19,10,1,8.293290e+04
19,10,2,3.182523e+03
19,10,3,1.958477e+03
19,10,5,6.978485e+02
19,10,10,7.621643e+01
19,10,20,3.841256e+01
19,10,30,3.832572e+01
19,10,40,2.574036e+01
19,10,50,1.894251e+01
19,10,60,1.894251e+01
19,10,70,1.894251e+01
19,10,80,1.894251e+01
19,10,90,1.894251e+01
19,10,100,1.894251e+01
19,10,1,4.498110e+04
19,10,2,4.498110e+04
19,10,3,9.601240e+03
19,10,5,7.675072e+03
19,10,10,1.794125e+03
19,10,20,1.347962e+02
19,10,30,1.344407e+02
19,10,40,1.339413e+02
19,10,50,1.339413e+02
19,10,60,1.339413e+02
19,10,70,1.339413e+02
19,10,80,1.339413e+02
19,10,90,1.339413e+02
19,10,100,1.339413e+02
19,10,1,6.626934e+05
19,10,2,3.370518e+03
19,10,3,3.370518e+03
19,10,5,2.610794e+03
19,10,10,1.251003e+02
19,10,20,3.934891e+01
19,10,30,3.721187e+01
19,10,40,3.256080e+01
19,10,50,3.216623e+01
19,10,60,3.216623e+01
19,10,70,3.216623e+01
19,10,80,3.216623e+01
19,10,90,3.216623e+01
19,10,100,3.216623e+01
19,10,1,1.798040e+05
19,10,2,9.053796e+03
19,10,3,9.053796e+03
19,10,5,8.424798e+03
19,10,10,1.727423e+03
19,10,20,1.386273e+01
19,10,30,1.046976e+01
19,10,40,9.530857e+00
19,10,50,9.489042e+00
19,10,60,9.488556e+00
19,10,70,9.488556e+00
19,10,80,9.488556e+00
19,10,90,9.488556e+00
19,10,100,9.488556e+00
19,10,1,1.458318e+05
19,10,2,2.437955e+04
19,10,3,1.004254e+04
19,10,5,7.770142e+03
19,10,10,1.230138e+03
19,10,20,8.126340e+00
19,10,30,7.929303e+00
19,10,40,7.926224e+00
19,10,50,7.727566e+00
19,10,60,7.727505e+00
19,10,70,7.727505e+00
19,10,80,7.727505e+00
19,10,90,7.727505e+00
19,10,100,7.727505e+00
